level1,data_date,total_power
道路运输业,2020-10-28,59418.689999999995
道路运输业,2020-10-29,124430.91000000019
道路运输业,2020-10-30,60829.530000000035
道路运输业,2020-10-31,55938.81999999999
道路运输业,2020-11-01,53711.01000000004
道路运输业,2020-11-02,61343.8
道路运输业,2020-11-03,61587.569999999985
道路运输业,2020-11-04,64780.30000000002
道路运输业,2020-11-05,63351.87000000001
道路运输业,2020-11-06,60786.32999999996
道路运输业,2020-11-07,56159.25
道路运输业,2020-11-08,54330.48000000004
道路运输业,2020-11-09,62979.78999999992
道路运输业,2020-11-10,65587.42999999998
道路运输业,2020-11-11,71454.97999999998
道路运输业,2020-11-12,64876.810000000005
道路运输业,2020-11-13,67548.99000000003
道路运输业,2020-11-14,59434.00999999997
道路运输业,2020-11-15,56767.89
道路运输业,2020-11-16,59963.780000000006
道路运输业,2020-11-17,60061.42000000005
道路运输业,2020-11-18,60701.859999999986
道路运输业,2020-11-19,58971.27000000002
道路运输业,2020-11-20,62686.25999999997
道路运输业,2020-11-21,62336.72000000002
道路运输业,2020-11-22,62347.82000000001
道路运输业,2020-11-23,72924.68999999997
道路运输业,2020-11-24,30097.74999999999
道路运输业,2020-11-25,126553.53000000004
道路运输业,2020-11-26,77872.81000000008
道路运输业,2020-11-27,80618.07999999994
道路运输业,2020-11-28,74863.49
道路运输业,2020-11-29,71182.39999999997
道路运输业,2020-11-30,63118.230000000025
道路运输业,2020-12-01,19534.209999999992
道路运输业,2020-12-02,91572.96000000002
道路运输业,2020-12-03,203480.66999999972
道路运输业,2020-12-04,88376.14999999995
道路运输业,2020-12-05,92404.25000000004
道路运输业,2020-12-06,82630.84
道路运输业,2020-12-07,75503.19000000002
道路运输业,2020-12-08,84465.58
道路运输业,2020-12-09,90043.22000000007
道路运输业,2020-12-10,83656.71999999996
道路运输业,2020-12-11,83178.44999999991
道路运输业,2020-12-12,87006.88999999997
道路运输业,2020-12-13,80077.18999999997
道路运输业,2020-12-14,80700.82999999994
道路运输业,2020-12-15,105954.11
道路运输业,2020-12-16,108433.31999999996
道路运输业,2020-12-17,106203.89000000007
道路运输业,2020-12-18,104168.90000000004
道路运输业,2020-12-19,105791.20999999999
道路运输业,2020-12-20,93516.40999999995
道路运输业,2020-12-21,88902.32000000004
道路运输业,2020-12-22,102669.50999999998
道路运输业,2020-12-23,102795.62999999999
道路运输业,2020-12-24,102573.38
道路运输业,2020-12-25,97135.44999999998
道路运输业,2020-12-26,98915.76000000004
道路运输业,2020-12-27,85838.27999999994
道路运输业,2020-12-28,79502.36999999994
道路运输业,2020-12-29,87177.59000000001
道路运输业,2020-12-30,91447.61000000007
道路运输业,2020-12-31,125111.92000000009
道路运输业,2021-01-01,122046.56000000008
道路运输业,2021-01-02,95234.70000000008
道路运输业,2021-01-03,97210.49000000005
道路运输业,2021-01-04,92508.40000000004
道路运输业,2021-01-05,99239.21999999997
道路运输业,2021-01-06,108795.20999999992
道路运输业,2021-01-07,112761.48999999995
道路运输业,2021-01-08,129906.23000000005
道路运输业,2021-01-09,137102.5200000002
道路运输业,2021-01-10,108727.63000000002
道路运输业,2021-01-11,108727.63000000002
道路运输业,2021-01-12,120836.08999999997
道路运输业,2021-01-13,114945.80000000006
道路运输业,2021-01-14,100797.24000000012
道路运输业,2021-01-15,95072.31999999992
道路运输业,2021-01-16,83591.95000000003
道路运输业,2021-01-17,93697.44
道路运输业,2021-01-18,93697.44
道路运输业,2021-01-19,102487.07
道路运输业,2021-01-20,100678.94
道路运输业,2021-01-21,95670.67000000003
道路运输业,2021-01-22,78406.13999999993
道路运输业,2021-01-23,86815.47000000003
道路运输业,2021-01-24,83333.07000000002
道路运输业,2021-01-25,85559.62
道路运输业,2021-01-26,83497.00999999995
道路运输业,2021-01-27,91388.95000000013
道路运输业,2021-01-28,88856.10999999999
道路运输业,2021-01-29,88965.55000000002
道路运输业,2021-01-30,93972.95000000008
道路运输业,2021-01-31,76144.86000000004
道路运输业,2021-02-01,67963.96999999994
道路运输业,2021-02-02,81477.22000000003
道路运输业,2021-02-03,80973.45999999996
道路运输业,2021-02-04,75178.89999999998
道路运输业,2021-02-05,79912.81
道路运输业,2021-02-06,79142.74999999996
道路运输业,2021-02-07,63825.29999999995
道路运输业,2021-02-08,65980.43000000001
道路运输业,2021-02-09,72595.81999999996
道路运输业,2021-02-10,69635.79
道路运输业,2021-02-11,62798.19999999999
道路运输业,2021-02-12,55421.860000000015
道路运输业,2021-02-13,51083.02000000001
道路运输业,2021-02-14,48453.49000000003
道路运输业,2021-02-15,47458.00999999997
道路运输业,2021-02-16,54300.42000000004
道路运输业,2021-02-17,57667.36999999997
道路运输业,2021-02-18,66874.17999999995
道路运输业,2021-02-19,79511.35
道路运输业,2021-02-20,73046.49999999996
道路运输业,2021-02-21,60880.139999999956
道路运输业,2021-02-22,54579.59000000002
道路运输业,2021-02-23,59847.270000000004
道路运输业,2021-02-24,70072.16999999998
道路运输业,2021-02-25,70858.26
道路运输业,2021-02-26,69113.35000000002
道路运输业,2021-02-27,80436.94999999997
道路运输业,2021-02-28,72817.23999999998
道路运输业,2021-03-01,95870.45000000003
道路运输业,2021-03-02,80967.23000000007
道路运输业,2021-03-03,92519.00999999995
道路运输业,2021-03-04,89046.55000000002
道路运输业,2021-03-05,84263.98999999992
道路运输业,2021-03-06,84386.43999999999
道路运输业,2021-03-07,81088.06
道路运输业,2021-03-08,93840.22999999994
道路运输业,2021-03-09,88335.86
道路运输业,2021-03-10,91278.1599999999
道路运输业,2021-03-11,79913.43000000002
道路运输业,2021-03-12,85941.79999999997
道路运输业,2021-03-13,85813.89000000006
道路运输业,2021-03-14,72677.48
道路运输业,2021-03-15,67890.89000000004
道路运输业,2021-03-16,68518.73999999998
道路运输业,2021-03-17,77994.23000000001
道路运输业,2021-03-18,83594.99999999988
道路运输业,2021-03-19,84700.61999999998
道路运输业,2021-03-20,80559.39
道路运输业,2021-03-21,74858.12999999995
道路运输业,2021-03-22,76343.34999999999
道路运输业,2021-03-23,87254.0400000001
道路运输业,2021-03-24,76472.77000000008
道路运输业,2021-03-25,81688.75
道路运输业,2021-03-26,70567.73
道路运输业,2021-03-27,67426.13999999996
道路运输业,2021-03-28,63196.499999999985
道路运输业,2021-03-29,60620.60999999999
道路运输业,2021-03-30,63842.650000000016
道路运输业,2021-03-31,67209.76
道路运输业,2021-04-01,71168.59999999998
道路运输业,2021-04-02,69426.02999999998
道路运输业,2021-04-03,66705.64000000003
道路运输业,2021-04-04,61516.46999999998
道路运输业,2021-04-05,60009.08000000001
道路运输业,2021-04-06,59849.52000000006
道路运输业,2021-04-07,67293.94999999992
道路运输业,2021-04-08,67733.67000000006
道路运输业,2021-04-09,69174.38999999998
道路运输业,2021-04-10,67731.69
道路运输业,2021-04-11,64432.68999999995
道路运输业,2021-04-12,62176.470000000016
道路运输业,2021-04-13,68419.29000000002
道路运输业,2021-04-14,66468.48999999996
道路运输业,2021-04-15,74985.09000000003
道路运输业,2021-04-16,74079.00999999997
道路运输业,2021-04-17,66294.58999999997
道路运输业,2021-04-18,61740.90999999999
道路运输业,2021-04-19,61742.99999999998
道路运输业,2021-04-20,63988.42999999997
道路运输业,2021-04-21,64881.69000000001
道路运输业,2021-04-22,80328.68
道路运输业,2021-04-23,61726.660000000025
道路运输业,2021-04-24,61067.05999999997
道路运输业,2021-04-25,59102.850000000006
道路运输业,2021-04-26,59641.030000000006
道路运输业,2021-04-27,60624.139999999956
道路运输业,2021-04-28,61829.16999999997
道路运输业,2021-04-29,60474.34999999999
道路运输业,2021-04-30,60531.36000000001
