level1,data_date,total_power
道路运输业,2020-12-22,105024.46000000006
道路运输业,2020-12-23,105082.35999999955
道路运输业,2020-12-24,104965.06000000062
道路运输业,2020-12-25,99411.71999999887
道路运输业,2020-12-26,101154.3100000008
道路运输业,2020-12-27,87933.37999999996
道路运输业,2020-12-28,81556.52000000038
道路运输业,2020-12-29,89351.26999999932
道路运输业,2020-12-30,93814.39000000016
道路运输业,2020-12-31,128441.13000000014
道路运输业,2021-01-01,125168.73999999983
道路运输业,2021-01-02,97735.71000000033
道路运输业,2021-01-03,99533.23000000005
道路运输业,2021-01-04,94944.70000000014
道路运输业,2021-01-05,101784.25999999959
道路运输业,2021-01-06,111509.5800000001
道路运输业,2021-01-07,115629.21999999967
道路运输业,2021-01-08,133403.03000000076
道路运输业,2021-01-09,140461.2599999995
道路运输业,2021-01-10,0.0
道路运输业,2021-01-11,223607.61999999994
道路运输业,2021-01-12,123978.16999999978
道路运输业,2021-01-13,118017.61999999995
道路运输业,2021-01-14,103463.94000000019
道路运输业,2021-01-15,97413.57999999974
道路运输业,2021-01-16,85822.37999999995
道路运输业,2021-01-17,0.0
道路运输业,2021-01-18,192523.86999999976
道路运输业,2021-01-19,105244.27000000024
道路运输业,2021-01-20,103292.5800000001
道路运输业,2021-01-21,98165.24999999975
道路运输业,2021-01-22,80594.60999999971
道路运输业,2021-01-23,89102.47999999994
道路运输业,2021-01-24,85782.0900000004
道路运输业,2021-01-25,87844.03999999994
道路运输业,2021-01-26,85427.64000000095
道路运输业,2021-01-27,93574.07999999946
道路运输业,2021-01-28,90812.87999999926
道路运输业,2021-01-29,91118.81000000089
道路运输业,2021-01-30,95914.72999999924
道路运输业,2021-01-31,77998.43000000063
道路运输业,2021-02-01,69651.74999999962
道路运输业,2021-02-02,83438.40000000021
道路运输业,2021-02-03,82828.04999999971
道路运输业,2021-02-04,76995.70000000023
道路运输业,2021-02-05,81698.23999999993
道路运输业,2021-02-06,80918.41999999905
道路运输业,2021-02-07,65355.120000000956
道路运输业,2021-02-08,67490.20999999973
道路运输业,2021-02-09,74181.03000000032
道路运输业,2021-02-10,71116.90999999973
道路运输业,2021-02-11,64192.02
道路运输业,2021-02-12,56910.52000000018
道路运输业,2021-02-13,52397.78000000029
道路运输业,2021-02-14,49594.999999999694
道路运输业,2021-02-15,48472.21000000024
道路运输业,2021-02-16,55610.54999999967
道路运输业,2021-02-17,58973.4899999994
道路运输业,2021-02-18,68300.32000000076
道路运输业,2021-02-19,81133.30999999985
道路运输业,2021-02-20,74600.35999999961
道路运输业,2021-02-21,62215.080000000606
道路运输业,2021-02-22,55812.989999999605
道路运输业,2021-02-23,61158.64999999937
道路运输业,2021-02-24,71567.99000000047
道路运输业,2021-02-25,72432.38000000085
道路运输业,2021-02-26,70731.83999999982
道路运输业,2021-02-27,82244.80000000075
道路运输业,2021-02-28,74671.81999999889
道路运输业,2021-03-01,97758.26999999968
道路运输业,2021-03-02,82917.22000000053
道路运输业,2021-03-03,94710.63999999977
道路运输业,2021-03-04,91019.86000000057
道路运输业,2021-03-05,86116.74000000022
道路运输业,2021-03-06,85788.63999999953
道路运输业,2021-03-07,82608.82999999991
道路运输业,2021-03-08,95392.08999999918
道路运输业,2021-03-09,89909.38000000139
道路运输业,2021-03-10,92962.93999999911
道路运输业,2021-03-11,81277.71000000043
道路运输业,2021-03-12,90052.67000000011
道路运输业,2021-03-13,87822.71999999906
道路运输业,2021-03-14,74413.49999999978
道路运输业,2021-03-15,69390.09000000008
道路运输业,2021-03-16,70004.36000000109
道路运输业,2021-03-17,79711.88999999936
道路运输业,2021-03-18,85506.86000000013
道路运输业,2021-03-19,86496.19000000057
道路运输业,2021-03-20,82423.8100000002
道路运输业,2021-03-21,76728.33999999968
道路运输业,2021-03-22,78035.99999999932
道路运输业,2021-03-23,88956.26000000015
道路运输业,2021-03-24,78215.62000000029
道路运输业,2021-03-25,83309.70999999964
道路运输业,2021-03-26,72142.07000000059
道路运输业,2021-03-27,68900.06999999975
道路运输业,2021-03-28,64667.60000000012
道路运输业,2021-03-29,62010.69999999969
道路运输业,2021-03-30,65304.09000000016
道路运输业,2021-03-31,68716.6000000003
道路运输业,2021-04-01,72737.67999999989
道路运输业,2021-04-02,71010.11000000007
道路运输业,2021-04-03,68207.86999999969
道路运输业,2021-04-04,62952.38999999964
道路运输业,2021-04-05,61370.4799999997
道路运输业,2021-04-06,61156.71000000068
道路运输业,2021-04-07,68187.72000000009
道路运输业,2021-04-08,733454.5800000005
道路运输业,2021-04-09,70698.5899999996
道路运输业,2021-04-10,69187.7400000005
道路运输业,2021-04-11,65832.02999999905
道路运输业,2021-04-12,63539.130000000514
道路运输业,2021-04-13,70042.33000000044
道路运输业,2021-04-14,68000.36999999915
道路运输业,2021-04-15,76634.77000000005
道路运输业,2021-04-16,75618.68000000008
道路运输业,2021-04-17,67741.03000000057
道路运输业,2021-04-18,63240.47999999951
道路运输业,2021-04-19,63110.34000000026
道路运输业,2021-04-20,65431.63000000012
道路运输业,2021-04-21,66359.61999999994
道路运输业,2021-04-22,81856.39999999948
道路运输业,2021-04-23,63243.02000000025
道路运输业,2021-04-24,62672.38000000012
道路运输业,2021-04-25,60690.50999999957
道路运输业,2021-04-26,61042.180000000284
道路运输业,2021-04-27,62041.20999999989
道路运输业,2021-04-28,63290.44000000009
道路运输业,2021-04-29,61931.67000000015
道路运输业,2021-04-30,61967.58000000022
